prefix,count,white_win_rate,black_win_rate,draw_rate,main_opening
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'b4a3', 'c1a3', 'd7d6', 'f1c4', 'g7g6')",1,0.0,1.0,0.0,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5')",2,0.5,0.5,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5')",2,0.5,0.5,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5', 'd8d5')",1,0.0,1.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5', 'd8d5', 'g1f3')",1,0.0,1.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5', 'd8d5', 'g1f3', 'b8c6')",1,0.0,1.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5', 'g8f6')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5', 'g8f6', 'g1f3')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'd7d5', 'e4d5', 'g8f6', 'g1f3', 'f6d5')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'e7e5')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'e7e5', 'g1f3')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'e7e5', 'g1f3', 'b8c6')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'e7e5', 'g1f3', 'b8c6', 'f1c4')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'a2a3', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6')",1,1.0,0.0,0.0,"Sicilian Defense: Wing Gambit, Marshall Variation"
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4')",3,0.667,0.333,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d5')",2,0.5,0.5,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d5', 'e4e5')",2,0.5,0.5,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d5', 'e4e5', 'c8f5')",2,0.5,0.5,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d5', 'e4e5', 'c8f5', 'g2g4')",2,0.5,0.5,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d5', 'e4e5', 'c8f5', 'g2g4', 'f5e4')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d5', 'e4e5', 'c8f5', 'g2g4', 'f5g6')",1,0.0,1.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d6')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d6', 'a2a3')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d6', 'a2a3', 'b4a3')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d6', 'a2a3', 'b4a3', 'c2c4')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'c5b4', 'd2d4', 'd7d6', 'a2a3', 'b4a3', 'c2c4', 'g7g6')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5', 'b4c5')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5', 'b4c5', 'f8c5')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5', 'b4c5', 'f8c5', 'g1f3')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5', 'b4c5', 'f8c5', 'g1f3', 'b8c6')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5', 'b4c5', 'f8c5', 'g1f3', 'b8c6', 'f1c4')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'b2b4', 'e7e5', 'b4c5', 'f8c5', 'g1f3', 'b8c6', 'f1c4', 'g8f6')",1,1.0,0.0,0.0,Sicilian Defense: Wing Gambit
"('e2e4', 'c7c5', 'c2c3')",12,0.667,0.333,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6', 'd2d4')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6', 'd2d4', 'c5d4')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6', 'd2d4', 'c5d4', 'c3d4')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6', 'd2d4', 'c5d4', 'c3d4', 'g8f6')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6', 'd2d4', 'c5d4', 'c3d4', 'g8f6', 'b1c3')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'b8c6', 'd2d4', 'c5d4', 'c3d4', 'g8f6', 'b1c3', 'd7d5')",1,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d5')",3,0.667,0.333,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5')",3,0.667,0.333,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5')",2,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4')",2,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g7g6')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g7g6', 'b1a3')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g7g6', 'b1a3', 'c5d4')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g8f6')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g8f6', 'g1f3')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g8f6', 'g1f3', 'e7e6')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'g8f6')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'g8f6', 'd2d4')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'g8f6', 'd2d4', 'd8d5')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'g8f6', 'd2d4', 'd8d5', 'g1f3')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line"
"('e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'g8f6', 'd2d4', 'd8d5', 'g1f3', 'c8g4')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line"
"('e2e4', 'c7c5', 'c2c3', 'd7d6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4', 'g8f6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4', 'g8f6', 'f1d3')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4', 'g8f6', 'f1d3', 'b8c6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4', 'g8f6', 'f1d3', 'b8c6', 'g1e2')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4', 'g8f6', 'f1d3', 'b8c6', 'g1e2', 'g7g6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6')",2,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4')",2,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4')",2,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4')",2,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4', 'd7d5')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4', 'd7d5', 'e4d5')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4', 'd7d5', 'e4d5', 'e6d5')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4', 'd7d6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4', 'd7d6', 'g1f3')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'e7e6', 'd2d4', 'c5d4', 'c3d4', 'd7d6', 'g1f3', 'g7g6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6')",5,0.6,0.4,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5')",5,0.6,0.4,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5')",5,0.6,0.4,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4')",2,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'c5d4')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'c5d4', 'c3d4')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'c5d4', 'c3d4', 'd7d6')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'd7d6')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'd7d6', 'c3c4')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'd7d6', 'c3c4', 'd5b4')",1,1.0,0.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3')",3,0.333,0.667,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Stoltz Attack"
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6', 'f1c4')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Stoltz Attack"
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6', 'f1c4', 'd5b6')",1,1.0,0.0,0.0,"Sicilian Defense: Alapin Variation, Stoltz Attack"
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'd7d6')",2,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'd7d6', 'd2d4')",2,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'd7d6', 'd2d4', 'c5d4')",2,0.0,1.0,0.0,Sicilian Defense: Alapin Variation
"('e2e4', 'c7c5', 'c2c4')",3,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6')",3,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3')",3,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'e7e6')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'e7e6', 'g2g3')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'e7e6', 'g2g3', 'g8e7')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'e7e6', 'g2g3', 'g8e7', 'f1g2')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'e7e6', 'g2g3', 'g8e7', 'f1g2', 'd7d5')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6')",2,0.0,1.0,0.0,"English Opening: Symmetrical Variation, Botvinnik System"
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g1e2')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g1e2', 'f8g7')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g1e2', 'f8g7', 'g2g3')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g1e2', 'f8g7', 'g2g3', 'd7d6')",1,0.0,1.0,0.0,Sicilian Defense: Staunton-Cochrane Variation
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g2g3')",1,0.0,1.0,0.0,"English Opening: Symmetrical Variation, Botvinnik System"
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g2g3', 'f8g7')",1,0.0,1.0,0.0,"English Opening: Symmetrical Variation, Botvinnik System"
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g2g3', 'f8g7', 'f1g2')",1,0.0,1.0,0.0,"English Opening: Symmetrical Variation, Botvinnik System"
"('e2e4', 'c7c5', 'c2c4', 'b8c6', 'b1c3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'd7d6')",1,0.0,1.0,0.0,"English Opening: Symmetrical Variation, Botvinnik System"
"('e2e4', 'c7c5', 'd2d4')",15,0.4,0.333,0.267,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4')",15,0.4,0.333,0.267,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3')",14,0.357,0.357,0.286,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3')",7,0.571,0.0,0.429,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3')",6,0.667,0.0,0.333,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'b8c6')",2,0.5,0.0,0.5,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'b8c6', 'g1f3')",2,0.5,0.0,0.5,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'b8c6', 'g1f3', 'd7d6')",2,0.5,0.0,0.5,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'd7d6')",1,1.0,0.0,0.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'd7d6', 'g1f3')",1,1.0,0.0,0.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'd7d6', 'g1f3', 'b8c6')",1,1.0,0.0,0.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'e7e6')",3,0.667,0.0,0.333,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'e7e6', 'f1c4')",2,0.5,0.0,0.5,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'e7e6', 'f1c4', 'a7a6')",2,0.5,0.0,0.5,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'e7e6', 'g1f3')",1,1.0,0.0,0.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'e7e6', 'g1f3', 'a7a6')",1,1.0,0.0,0.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'g1f3')",1,0.0,0.0,1.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'g1f3', 'b8c6')",1,0.0,0.0,1.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'g1f3', 'b8c6', 'f1c4')",1,0.0,0.0,1.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'g1f3', 'b8c6', 'f1c4', 'd7d6')",1,0.0,0.0,1.0,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3')",1,0.0,1.0,0.0,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3', 'c3c4')",1,0.0,1.0,0.0,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3', 'c3c4', 'b8c6')",1,0.0,1.0,0.0,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3', 'c3c4', 'b8c6', 'f1d3')",1,0.0,1.0,0.0,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3', 'c3c4', 'b8c6', 'f1d3', 'g7g6')",1,0.0,1.0,0.0,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6')",2,0.5,0.5,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6', 'c3d4')",2,0.5,0.5,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6', 'c3d4', 'd7d5')",2,0.5,0.5,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6', 'c3d4', 'd7d5', 'e4e5')",1,0.0,1.0,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6', 'c3d4', 'd7d5', 'e4e5', 'f8g7')",1,0.0,1.0,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6', 'c3d4', 'd7d5', 'g1f3')",1,1.0,0.0,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g7g6', 'c3d4', 'd7d5', 'g1f3', 'd5e4')",1,1.0,0.0,0.0,Sicilian Defense: Smith-Morra Gambit
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6')",4,0.0,0.75,0.25,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5')",4,0.0,0.75,0.25,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5')",4,0.0,0.75,0.25,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd1d4')",1,0.0,0.0,1.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd1d4', 'd5b6')",1,0.0,0.0,1.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3')",3,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'd7d6')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'e7e6')",1,0.0,1.0,0.0,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
"('e2e4', 'c7c5', 'd2d4', 'c5d4', 'g1f3')",1,1.0,0.0,0.0,Sicilian Defense: Paulsen Variation
